24241	12.336329	0.340896	3
46741	9.501531	0.021829	3
9329	0.000000	0.695308	2
38690	12.343871	1.562171	3
63630	11.486539	1.182077	1
71388	7.668821	0.019245	1
12089	1.950213	0.736387	2
65966	7.064303	1.082504	1
37056	6.857128	0.674881	3
49738	9.758228	1.302648	3
18167	7.303282	0.218499	3
33657	11.789784	0.675346	3
7441	1.181511	0.675127	2
70504	9.480108	0.772422	1
57991	3.235898	0.091878	1
5131	0.834256	0.543192	2
2973	2.032960	0.842661	2
36199	8.187897	1.235352	3
60664	7.374798	0.375835	1
65967	7.625847	0.887192	1
42447	7.409084	1.181881	3
29789	4.260533	1.225562	1
50245	4.375010	1.398209	1
12824	0.609443	1.000572	2
331	0.000000	1.562545	2
35078	11.245686	0.739063	3
76292	14.509713	1.295041	1
11229	5.429575	1.110585	2
12600	0.000000	1.583470	2
78576	11.293882	0.953463	1
36069	5.338484	1.530891	3
5907	2.517619	1.345134	2
9456	0.000000	0.854554	2
26572	6.851905	0.422080	3
22561	3.165710	1.563250	1
38463	2.898623	0.198994	1
32267	8.570696	1.126450	3
3379	2.833896	1.165500	2
33364	0.183522	0.191910	1
65532	8.529776	1.241236	1
39247	10.945633	1.080451	3
68828	8.888652	1.134107	1
18577	2.261584	1.130141	2
77040	9.656121	0.968214	1
15232	1.470948	0.687043	2
10230	4.694171	1.161259	2
28247	7.210752	1.080614	3
75378	13.427930	0.576747	1
72414	14.830257	0.155923	1
19248	11.496554	1.094458	3
68487	7.897872	0.665741	1
33767	9.057899	0.540420	3
77034	5.277014	0.639079	1
43713	5.673622	0.573618	1
5789	6.048105	0.474659	2
44364	8.034501	0.017043	3
16958	2.780535	1.048789	2
2599	4.619252	0.245647	2
20284	9.936799	0.843742	3
63850	7.724511	1.518144	1
10193	2.261608	0.552842	2
47998	12.976269	0.861779	3
31194	10.159324	0.060401	3
63733	3.468969	0.889583	1
13398	4.254773	0.043787	2
24808	4.724511	0.655601	1
37817	2.589836	0.746020	1
74122	10.614704	0.714110	1
7285	0.000000	0.098192	2
59563	4.210598	0.786571	1
65649	13.283686	0.332409	1
4463	5.628113	1.402241	2
9796	3.695818	0.564024	2
30879	3.444214	1.622438	1
31593	6.114626	0.728351	3
12034	10.724587	0.838356	3
37731	8.903122	0.969070	3
68677	9.803669	1.286925	1
7957	5.586712	0.933397	2
26116	8.989328	0.192212	3
7982	4.777301	1.426073	2
26997	12.611645	0.063035	3
29338	2.166993	1.517606	1
8735	1.336324	0.654992	2
33450	5.067122	0.252982	1
39932	1.926261	1.096477	1
24860	4.708101	0.411529	1
7690	6.655350	0.536288	2
33818	10.717626	0.964786	3
29483	10.892619	0.566117	3
48169	4.002103	1.035141	1
34334	9.675330	0.872540	3
31962	10.313207	0.778720	3
29711	1.005536	1.354205	1
55787	1.576248	1.677513	1
44806	7.417564	0.908868	3
16290	2.538554	1.098148	2
66120	10.177325	1.346459	1
72908	9.592089	0.687518	1
10837	4.594692	0.706840	2
70453	11.630574	1.252852	1
55467	5.362050	0.524187	1
44852	12.168368	0.518205	3
15664	1.017276	0.418206	2
11415	2.753273	1.539282	2
10031	3.334567	0.286101	2
22522	5.501891	1.426060	2
45022	11.765133	1.239661	3
18854	4.271831	1.002549	2
3386	4.513816	1.277679	2
26806	10.656581	1.582824	3
10647	3.358339	1.194059	2
64840	13.172744	0.820574	1
10902	7.311441	0.250553	2
20951	9.953491	1.573512	3
23063	1.509796	1.210084	1
28481	10.068890	0.160646	3
32848	6.432575	1.456409	1
9631	0.041070	0.537384	2
28207	4.409721	1.459115	1
2668	4.360959	1.114024	2
52481	1.259592	1.136759	1
25181	2.108947	1.119311	1
45976	9.611120	1.578935	3
38934	9.788892	0.960446	3
27198	3.860946	0.366282	1
9374	0.000000	0.988236	2
27829	9.368054	1.486090	3
46939	4.349854	0.940588	1
11682	7.472321	0.786555	2
12713	0.055534	0.381695	2
17086	1.707280	0.107798	2
41131	10.186889	1.194936	3
9508	1.524227	1.342928	2
5976	5.962666	1.106121	2
23054	8.668042	0.102810	3
54741	9.190583	0.692191	3
30573	10.659362	0.344058	3
31763	9.809488	0.324163	3
32745	9.654792	0.839214	3
55871	3.281045	1.555440	1
11698	7.310190	1.121285	2
55975	7.051396	0.590406	3
41985	4.248050	1.431117	1
16316	7.046009	0.765006	2
67318	7.603167	0.649309	1
8228	0.000000	0.402774	2
23464	10.354005	0.406554	3
34759	7.680064	1.092590	3
46079	12.877670	0.412562	3
37719	9.988766	1.297364	3
3825	1.918909	0.278143	2
57481	2.716860	0.578233	1
54555	3.528541	0.329901	1
22502	10.432654	1.140744	3
7089	4.388848	0.515514	2
49936	13.817226	1.148245	3
37414	9.582350	0.181726	3
41215	10.920383	1.603223	3
1490	12.576693	0.583592	2
9415	1.008410	0.332028	2
12428	0.220710	0.367179	2
79277	9.011636	1.305093	1
21387	9.971631	0.865823	3
44026	11.967875	1.257158	3
72635	10.319209	1.540032	1
20407	5.792130	0.760597	3
32263	4.592966	1.077318	3
34184	10.866278	0.739420	3
44660	6.084195	0.292376	3
18870	0.567375	0.750658	2
39815	3.040345	1.430324	1
17492	2.990282	0.760266	2
12581	3.214719	0.173366	2
32039	4.015267	0.040477	1
31218	0.886623	0.750388	1
66800	9.312655	1.680258	1
26155	0.000000	0.715685	2
29347	9.579026	1.107237	3
66016	10.702289	1.515094	1
9588	6.746771	0.939837	2
67135	8.904038	1.254359	1
24911	8.440760	1.042831	3
29698	7.825899	0.665080	3
8889	3.528540	0.213913	2
24666	9.936848	0.065478	3
42213	9.179137	0.413205	3
49470	2.998168	0.773007	1
23596	7.162023	1.549711	3
10604	7.477642	0.497704	2
45543	5.130867	1.140457	1
37402	0.271913	1.303566	1
45703	4.003733	1.637615	1
45681	3.203952	0.741294	1
7484	3.829923	0.584808	2
10155	0.000000	0.231350	2
69932	10.282642	1.275378	1
81807	15.050161	0.662266	1
42772	9.784928	1.645407	3
33583	7.955817	0.155745	3
34286	12.914744	1.588762	3
6990	3.145771	0.437285	2
5537	4.424602	1.140036	2
53964	2.739277	0.949302	1
27580	3.352769	0.409331	1
29697	11.975498	0.467995	3
78800	12.887353	0.214380	1
69891	11.905705	1.516105	1
42666	9.818330	0.399669	3
49122	4.497082	0.454863	1
36236	10.382037	0.612249	3
40226	13.601639	0.551247	3
3858	0.000000	0.238239	2
13134	7.144194	1.120846	2
67455	13.277467	1.150041	1
70639	8.638997	1.659808	1
51377	1.933428	1.647563	1
12930	6.668998	0.015590	3
66331	10.692981	1.519942	1
35106	4.692098	0.357769	3
34501	12.900781	0.958757	3
37624	13.116258	0.161172	3
73780	14.943906	0.448792	1
34797	12.004853	0.143267	3
12528	6.165283	0.336530	2
4087	2.444063	1.547246	2
62842	13.505463	0.499881	1
14751	2.268621	1.405109	2
73269	13.779594	0.796149	1
5475	7.394489	0.118790	2
48963	3.834624	1.218337	1
6562	7.298503	0.575408	2
32503	10.881656	0.211245	3
69850	4.767865	0.935758	1
2232	2.547385	1.259871	2
12373	0.079875	1.077642	2
37000	10.519670	0.821798	3
47169	9.113279	0.484978	3
20933	2.206372	1.105272	2
8967	7.263252	0.767986	2
8197	2.986091	1.628766	2
18576	11.067944	0.098341	3
16621	6.371117	1.343081	2
1213	5.185309	0.653309	2
9898	6.315844	0.342501	2
23864	2.081907	1.576756	1
28267	4.583605	1.506843	1
64803	5.773743	0.509301	1
37704	5.117537	0.942115	1
18760	1.878180	0.827031	2
17752	8.746717	0.418957	2
8807	1.513777	1.161971	2
46251	9.166659	0.760161	3
7217	0.471463	0.627403	2
6384	5.533390	0.919728	2
32964	1.453670	0.830085	1
5994	4.885078	1.664093	2
45005	1.937995	1.429502	1
31816	11.969800	0.257769	3
15987	9.750979	0.731435	2
69353	8.932506	1.025255	1
76679	17.771011	0.006556	1
58655	2.783312	1.357885	1
9094	6.313494	0.040690	2
35499	7.862168	1.127144	3
36141	10.918436	0.586335	3
72041	15.191344	0.492635	1
31717	11.753235	0.894567	3
23627	4.399111	1.023674	1
15643	8.048306	1.115920	2
28365	7.011330	0.976211	3
9076	10.229425	0.357386	2
71266	4.228780	1.173358	1
24176	7.963428	1.610070	3
8520	1.744761	0.044855	2
33409	5.092849	0.604430	1
45929	10.527860	1.690978	3
6919	4.647280	0.071682	2
27381	10.208184	0.545792	3
53143	2.366029	1.480127	1
9175	5.473678	1.127368	2
11582	1.021983	0.349737	2
43965	11.458072	0.944072	3
8669	2.851850	0.047622	2
48503	8.916732	1.289226	3
4371	0.000000	1.446942	2
8003	0.000000	0.916141	2
77684	12.291738	1.329478	1
11060	4.753870	1.276256	3
40216	10.316823	0.079498	3
38706	5.209164	1.162275	1
30277	9.632973	0.799309	3
58214	1.521546	1.672738	1
5515	6.902600	0.439745	2
59596	1.147035	0.330264	1
16103	1.968340	0.860600	2
61592	5.914300	0.214905	1
25427	2.991652	1.166552	1
20871	9.198487	1.668566	3
36394	4.564022	0.989732	1
7490	5.384874	1.028614	2
52640	1.385768	1.559350	1
45786	4.344754	0.093784	1
6688	2.910395	1.420752	2
37654	5.287072	1.591954	3
32875	9.205945	0.838053	3
48414	9.994803	0.013727	3
9339	3.280147	0.206958	2
34127	9.144245	0.953981	3
12177	0.000000	1.223127	2
18709	9.974124	0.227987	3
35559	10.773244	1.452649	3
33794	5.636916	0.566921	1
12991	1.436567	0.127744	2
73519	14.440716	0.169019	1
60524	1.799586	0.013117	1
18430	4.154501	1.517603	2
77177	9.215954	1.193932	1
67890	6.437063	0.878010	1
4291	2.543124	1.266383	2
22023	8.858884	1.273434	3
7079	6.684195	1.323588	2
8074	4.881966	1.124806	2
7390	2.761065	0.736432	2
65693	9.643532	0.732570	3
32837	12.094386	0.430473	3
35455	4.049836	0.913845	1
56838	3.458832	1.549811	1
40640	10.900903	1.151220	3
8351	3.208712	1.124948	2
34888	10.534973	0.537905	3
13343	3.114642	0.156285	2
7922	1.684754	0.392364	2
10398	4.730545	1.188450	2
573	0.829495	0.861284	2
76142	10.302388	0.219734	1
48561	0.972466	1.497349	1
70940	8.706702	1.383325	1
40190	12.544224	1.049066	3
58861	0.678877	0.699453	1
10286	10.296618	0.885014	2
25542	13.801476	0.285896	3
29142	4.378540	1.314400	1
68877	7.163603	1.601499	1
14620	3.075980	0.883309	2
7704	5.637610	0.505632	2
23529	8.717791	0.203090	3
4213	1.863990	0.112980	2
5162	1.081370	1.592636	2
37912	12.184087	1.604322	3
71595	13.733653	0.216095	1
44482	6.633075	0.549249	3
26248	3.521669	0.422467	1
75418	12.949420	0.792850	1
35379	8.798363	0.034215	3
31265	14.455588	1.402809	3
11543	4.510076	0.438641	2
4730	2.892573	1.594108	2
69783	10.008295	0.714079	1
29659	9.103550	1.349618	3
28273	2.207651	0.180223	1
34447	13.059478	1.681051	3
11399	3.116599	1.227903	2
55374	10.601892	0.316436	3
23191	2.963731	0.510509	1
7366	0.000000	0.401671	2
77569	19.802530	0.538748	1
18151	11.683450	0.630054	3
33773	12.357496	0.315766	3
10218	1.609037	1.173196	2
32895	6.132073	1.017487	1
3063	5.740343	0.891308	2
6081	0.490169	1.480741	2
9803	0.380758	1.201337	2
80953	13.389939	1.667900	1
31630	7.946971	1.350042	3
3221	1.703650	1.269181	2
40727	9.929637	0.283722	3
37674	13.234920	1.464902	3
26536	11.787193	0.507961	3
53651	1.848390	0.142605	1
69635	8.484113	1.539589	1
28150	9.690612	1.285663	3
73674	12.674934	0.343059	1
32267	10.769375	0.425309	3
31639	9.925472	0.279951	3
36638	11.250465	0.020391	3
48535	9.073512	0.009385	3
26958	2.668182	0.361108	1
43006	9.020842	0.875467	3
66348	8.884845	1.608844	1
44558	8.025759	1.684871	3
39337	10.881668	1.192959	3
7335	4.582208	0.608012	2
53969	6.172593	1.175879	1
37364	3.245535	1.450077	1
29130	10.354311	0.038480	3
36294	10.192500	0.420258	3
33743	1.664100	1.628116	1
35294	10.351238	1.458039	3
46196	11.845718	1.273921	3
11107	4.234141	0.293029	2
26377	3.237143	0.052749	1
41195	1.575740	1.188055	1
13858	0.000000	1.235884	2
20416	10.305076	0.076351	3
37769	9.745029	0.470904	3
59842	3.599353	0.996494	1
59766	4.415662	1.459061	1
32016	3.441921	1.268898	1
44927	7.966182	0.698040	3
65115	2.859264	1.345019	1
0	2.765292	1.225831	2
27410	12.301455	0.168873	3
10354	0.146769	0.637156	2
3234	2.521756	1.505373	2
31489	11.005937	0.286995	3
43811	10.502798	0.057139	3
58754	3.417545	0.008668	1
19127	12.875183	1.380174	3
27571	10.349769	1.694469	3
85878	16.818247	0.061816	1
25258	3.356046	0.304802	1
70314	8.243077	0.862730	1
70135	6.126530	1.535624	1
19587	1.158938	0.853837	2
71582	8.353243	0.909683	1
13418	5.038159	1.592042	2
11412	2.692638	0.631132	2
8730	1.900740	1.209870	2
31850	10.313851	0.251596	3
12440	1.359005	0.757868	2
33043	12.446061	0.804624	3
48515	8.603322	0.370139	3
57724	4.638505	0.470466	1
14646	3.355379	1.019532	2
41114	10.312699	1.332582	3
67322	9.139777	1.260474	1
16853	0.000000	0.232561	2
44410	12.666916	0.508442	3
12886	4.163355	0.892194	2
0	2.367668	0.038416	2
25064	1.734676	0.877413	1
34475	10.294791	0.376104	3
12040	3.884866	1.031613	2
3516	2.577571	0.493677	2
39950	7.199836	0.114788	3
29045	10.726956	0.334384	3
23620	4.956944	1.141493	1
31464	10.643121	0.485200	3
31485	0.655488	0.020735	1
37485	10.166199	0.925851	3
5973	2.604630	0.321678	2
53981	3.430237	1.273445	1
48597	3.808858	1.045810	1
34554	7.529851	0.765746	3
30787	0.425438	0.262832	1
43829	11.526059	0.665129	3
35012	11.334503	1.666384	3
42116	10.524529	1.333599	3
70974	10.296985	1.320814	1
86298	13.192680	0.815849	1
5687	6.658550	1.697049	2
29748	8.728766	0.176757	3
26772	8.088674	0.410600	3
48512	0.388292	0.837909	1
6534	4.384629	1.480447	2
25101	8.080579	1.357872	3
48313	2.078219	0.769681	1
54951	14.632078	0.603073	3
63363	9.563914	0.228450	1
40922	15.211267	0.731914	3
68486	11.931908	0.544395	1
51099	6.277601	1.192355	3
39993	10.219841	1.554481	3
54279	4.851630	0.736798	1
62972	9.282869	0.698073	3
13714	7.419961	0.085558	2
24053	2.749530	1.631482	1
59985	9.409221	1.182637	1
38562	3.272846	0.661224	1
10762	1.070089	0.939866	2
49317	11.157108	1.646635	3
70651	11.170854	1.389320	1
38639	11.443455	1.122101	3
17786	5.548087	0.767420	2
4225	2.448763	0.512244	2
30554	9.100315	0.003509	3
32521	7.141966	0.930301	3
10896	3.913633	1.580510	2
5023	4.871017	0.504138	2
7937	4.567225	1.137104	2
77550	8.446603	0.944372	1
40911	4.235641	0.962081	1
11417	0.000000	1.377928	2
27379	1.253659	1.116526	1
4343	6.169829	0.615246	2
79792	11.623516	0.966403	1
33438	10.854590	0.857294	3
40403	11.217878	1.383528	3
29291	9.245436	1.514896	3
59819	2.335654	1.084007	1
42800	9.725904	0.552479	3
8017	0.000000	1.558522	2
37968	5.318508	1.212325	1
65000	4.478830	0.629607	1
66043	7.076967	1.555696	1
70121	6.628593	0.907309	1
44642	12.405520	1.279471	3
63448	10.535965	0.951367	1
69932	8.886791	1.102568	1
34909	6.414174	0.725700	3
74057	12.585207	1.342189	1
41668	3.503156	1.072189	1
38606	10.697728	0.753570	3
33152	1.903233	0.104736	1
3737	4.103659	1.151295	2
59880	9.666810	1.015544	1
69628	12.092008	0.327331	1
50311	4.372171	1.562279	1
66476	8.439332	0.881354	1
68582	8.802632	1.610089	1
12905	4.376573	1.692212	2
39185	11.637946	1.188628	3
74296	13.842998	0.823936	1
39999	4.125264	1.158451	3
21468	7.740986	0.863194	3
44601	1.878984	0.785742	1
8844	0.000000	1.237663	2
71897	8.646299	1.296643	1
30824	10.829189	0.368158	3
8266	1.418505	1.105851	2
30134	2.903298	0.665759	1
34716	9.832665	0.407651	3
47991	6.417758	0.287309	3
47610	9.372686	0.467098	3
10805	3.322204	1.290345	2
67066	10.580840	0.445303	1
4502	3.703977	1.450379	2
33564	9.464723	0.526499	3
74842	5.517651	0.904657	1
19834	9.304576	0.550517	3
65447	10.707215	0.489126	1
70532	9.197174	0.307097	1
36460	2.239646	1.214339	1
44181	9.972751	0.720272	3
28691	5.729288	0.629928	1
71577	9.592586	1.055989	1
26097	4.053249	0.061428	1
48531	6.451675	1.647132	3
23153	4.859250	0.225667	3
4792	2.026530	0.368575	2
38939	9.600353	0.536667	3
31287	6.762280	0.368640	3
27737	3.360820	0.138078	1
78226	13.419688	0.687929	1
21928	11.842157	1.113616	3
11520	1.726096	1.354688	2
35290	12.919598	0.324858	3
40242	8.288959	0.134592	3
80052	12.742601	1.561293	1
63383	5.668757	1.182725	1
28475	9.661182	0.956457	3
24595	1.655110	0.663111	1
61741	11.856090	1.624002	1
69350	11.321226	0.336317	1
48111	5.480133	1.524193	1
35102	8.537483	0.471060	3
31746	12.226334	1.382513	3
44392	1.226414	1.069727	1
13477	0.000000	0.028158	2
68898	8.412528	0.520074	1
7934	2.268859	0.980162	2
47046	11.766899	1.177604	3
10526	4.111401	0.946781	2
13473	2.972306	0.533375	2
76298	16.704491	0.295816	1
55768	3.236972	1.401704	1
953	4.292878	1.450843	2
11263	2.964570	1.644821	2
11096	6.938702	0.570152	2
40072	1.146224	1.045559	1
66126	9.096210	0.547969	1
11924	4.202595	1.157428	2
40890	4.980946	0.503097	1
33309	7.482768	1.667712	3
13570	5.719052	1.635295	2
2554	3.452018	0.587980	2
6482	4.017702	1.122908	2
40498	9.138135	0.950500	3
3852	9.727947	0.861617	2
17841	0.000000	0.064581	2
18056	9.218786	0.676844	3
42522	12.282092	0.225538	3
13437	4.517981	0.834520	2
57078	2.551229	0.772297	1
41382	11.042746	1.218970	3
43771	1.523490	1.109640	1
29174	10.788387	0.326991	3
6905	5.529114	1.467028	2
12750	6.174742	0.393745	2
31283	13.035244	0.669519	3
15707	9.441705	0.484091	2
27708	7.782283	0.920318	3
26013	11.489581	0.016019	3
69297	13.120080	1.534058	1
40104	14.453212	0.081924	3
32553	11.061341	0.576536	3
22037	11.334916	1.047410	3
6766	2.984904	1.431901	2
29060	13.309089	1.014325	3
0	0.848953	0.117180	2
10610	2.417521	1.360533	2
12655	6.349693	0.477078	2
6054	4.793060	0.925104	2
26882	1.568491	0.334223	1
15324	3.506925	1.002501	2
40046	10.896158	0.573800	3
49510	7.324960	1.285708	3
0	0.217767	0.200406	2
39807	12.103275	0.167316	3
42500	3.907436	0.860109	1
15314	9.897733	0.924318	3
12213	5.532282	1.363574	2
35758	8.659529	1.673476	3
34408	12.710676	1.233438	3
215	5.902244	0.202410	2
12039	1.382452	0.413727	2
12353	10.100246	1.011453	2
8423	4.369692	1.687551	2
83146	15.795455	1.565171	1
18706	3.244207	1.607680	2
34555	3.199804	0.196778	1
14379	3.849465	0.065509	2
50017	4.048003	1.614216	1
9101	1.180752	1.590244	2
67464	3.627394	1.694161	1
33056	13.393504	0.509168	3
39981	9.778478	0.527579	3
6706	0.000000	0.948806	2
38984	6.638029	0.612186	1
36243	3.424422	1.149571	1
37459	11.636884	0.554941	3
46646	8.569814	0.636822	3
29646	10.598921	1.297947	3
40122	1.719226	0.760805	1
34860	10.593036	0.137010	3
3813	8.105219	0.940232	2
5266	6.056436	1.086319	2
30248	7.063889	1.281348	3
44708	1.636783	1.060013	1
30938	6.860271	0.331129	1
4222	2.052307	0.615210	2
32505	12.798616	1.002789	3
11061	4.877537	1.491443	2
9467	10.987671	0.252155	2
70838	9.471807	0.009915	1
40477	11.619207	0.553667	3
22985	2.485130	0.901237	1
11645	1.125279	1.351239	2
10281	3.859402	0.402476	2
16197	9.211757	1.615460	3
26346	13.133413	0.190060	3
80191	15.646768	0.037660	1
38187	8.437450	1.588851	3
36960	8.123274	0.417106	3
34822	9.142115	1.465202	3
51312	8.885371	1.343313	3
76096	12.602306	1.028243	1
41106	8.496284	0.277316	3
2604	0.000000	1.444525	2
70023	12.921075	1.540351	1
67644	8.066241	0.138842	1
7570	0.000000	1.099250	2
9801	6.409815	0.061340	2
43065	11.145286	1.360623	3
8373	5.453746	1.191195	2
23405	7.252207	0.126917	3
26412	14.815473	1.372562	3
58951	11.073477	0.513435	1
70565	14.125028	1.370308	1
31012	7.689305	1.224915	3
12273	5.073328	1.545479	2
21068	0.000000	0.733537	2
67636	11.281945	0.160773	1
7608	1.563820	1.661934	2
33847	3.001983	1.167247	1
38800	9.168276	0.638264	3
27330	11.787951	0.438784	3
80036	18.803831	1.476545	1
27295	9.675726	1.334779	3
49038	5.886916	0.937423	1
50333	12.814436	1.502989	3
41837	8.437176	1.682953	3
64248	7.675909	0.968436	1
56415	1.186427	0.817888	1
31293	9.893617	0.942406	3
26993	12.418473	1.662995	3
63919	10.501463	0.468165	1
30826	3.213649	0.947532	1
33320	7.623822	0.769257	3
39469	8.846253	1.654762	3
12062	4.465651	0.420808	2
53234	0.000000	0.415144	1
11800	2.175820	0.865721	2
44681	3.183837	0.152108	1
65849	4.367422	0.616288	1
14081	5.376438	0.703428	2
18221	5.441116	1.527097	2
1509	0.574767	0.660883	2
76380	21.037085	1.093032	1
25694	3.304412	0.562777	1
43834	7.778856	0.463256	3
42248	11.511254	0.804479	3
29334	7.459397	0.874541	3
39640	9.955107	1.531634	3
22131	11.853155	0.029804	3
39362	10.185387	1.100444	3
20507	1.476738	1.359454	2
7973	6.227810	1.371777	2
2618	0.000000	0.488587	2
6127	6.378962	0.956567	2
15161	0.000000	1.193129	2
53464	9.000524	1.147522	3
37844	8.237598	0.656952	3
40321	7.223410	0.196176	3
46634	13.128276	1.485119	3
5965	5.878253	1.280205	2
43771	0.771259	0.936954	1
37569	9.979442	0.991831	3
5813	1.807065	1.244101	2
33481	7.353283	0.504605	3
8957	4.107020	1.495654	2
18153	0.000000	0.641775	2
39346	8.695319	0.984570	3
35751	14.975399	0.124568	3
17641	2.032843	1.691091	2
56902	3.636593	0.288554	1
20685	6.233455	0.864213	2
68472	4.433881	0.818590	1
21264	7.532407	1.559338	2
6168	5.205213	1.503174	2
28584	8.748620	1.461711	3
45495	8.329779	0.608190	3
14711	5.651338	0.457391	2
7047	3.490846	0.240832	2
69947	12.946774	0.076869	1
22860	11.648732	1.603848	3
75038	15.021537	0.070810	1
83054	12.971898	0.001817	1
64101	8.334146	1.299871	1
11399	0.256213	0.390868	2
33872	5.629102	0.730900	3
4272	7.377082	0.741343	2
9392	0.000000	0.381039	2
39296	12.674917	0.316356	3
75870	11.274409	1.112552	1
64339	8.484445	0.583052	1
25160	6.607528	0.575822	3
29603	11.382596	0.360169	3
13347	3.807140	0.357160	2
13947	6.236342	0.372820	2
22086	3.663788	0.776332	2
9505	3.955520	0.493404	2
69619	11.082368	0.287990	1
68059	13.242185	0.940617	1
54197	0.827669	1.505071	1
40354	8.972471	0.272103	3
6875	0.000000	0.043008	2
78712	9.902774	0.148136	1
35799	13.091507	0.300751	3
30294	7.709553	0.912049	3
68982	8.077197	0.635700	1
26317	12.381407	1.083802	3
42457	0.536117	1.646743	1
25580	7.691699	0.515875	3
34331	11.761010	1.426589	3
73	8.810989	0.110696	2
23447	2.463163	0.998246	2
67893	12.986461	1.512696	1
13746	1.561462	0.386418	2
29428	3.724549	0.562983	1
8381	4.580121	0.515165	2
15091	0.000000	1.004735	2
33906	13.473177	1.313875	3
12078	4.602824	0.101027	2
0	1.136356	0.626105	2
16356	5.781515	1.006650	2
69497	11.214327	1.293851	1
9582	4.239539	0.682572	2
52815	12.795650	0.870349	3
10859	2.072863	0.863252	2
28582	13.201802	1.138675	3
13928	9.846691	0.784740	3
73897	10.059077	0.259110	1
59482	5.019056	0.298627	1
27928	1.005025	1.503850	1
16908	3.101123	1.573105	2
13671	3.332936	0.902102	2
49588	11.559465	1.479109	3
23496	11.392004	0.845211	3
64019	6.998320	0.322009	1
50694	11.123275	0.087507	3
34826	8.489784	0.757196	3
22805	3.534484	1.002795	1
27090	8.845154	0.252998	3
22210	15.225747	1.075197	3
6061	2.131374	1.197154	2
41986	8.735472	0.109939	3
37556	10.863750	1.598272	3
42623	12.017255	1.537719	3
38484	12.566493	1.405444	3
56876	0.000000	0.898027	1
9153	0.000000	1.323974	2
32708	2.421813	0.639871	1
4993	7.825074	0.266819	2
45200	2.746261	0.191994	1
15631	1.094281	1.035050	2
33746	9.954856	0.999788	3
418	4.504027	1.583558	2
0	0.000000	0.732496	2
13917	7.283780	0.720870	2
17820	3.617418	1.644102	2
10302	3.224061	0.754736	2
37836	2.163882	0.550949	1
43177	8.983639	0.702528	3
32230	2.125402	0.557399	1
68747	4.950912	0.617626	1
63747	3.513413	0.554663	1
75024	18.051075	1.509575	1
26392	4.901505	0.775577	3
3302	2.577420	0.819568	2
34326	7.884949	1.304539	3
74119	10.283348	1.247418	1
8895	4.841811	0.957731	2
10541	0.101167	0.925705	2
62773	16.465964	0.054371	1
37692	0.779854	1.314242	1
11034	5.470351	0.014749	2
14145	0.700771	0.642106	2
33788	11.850141	0.998586	3
39800	9.160560	1.346568	3
14093	0.781004	1.540113	2
10857	1.790778	0.425137	2
35822	11.290573	1.310988	3
77744	16.129600	0.765178	1
42937	10.551126	0.921673	3
32428	4.639267	0.857374	1
8270	0.260450	0.879187	2
40272	10.078284	1.613653	3
35687	11.078489	0.769636	3
35869	2.800636	1.029018	1
17145	0.000000	1.392307	2
